Gene 1,Gene 2,cv,train
Serpina3c,Hbb-b1,0.5625,0.625
Serpina3c,Itga2,0.625,0.6875
Serpina3c,Me1,0.6875,0.75
Serpina3c,Hgfac,0.5,0.6875
Serpina3c,Itih2,0.6875,0.75
Serpina3c,Neo1,0.5625,0.625
Serpina3c,A2m,0.5625,0.6875
Serpina3c,Pgam1,0.625,0.75
Serpina3c,P4hb,0.6875,0.6875
Serpina3c,Cd44,0.8125,0.8125
Serpina3c,Psmb3,0.75,0.8125
Serpina3c,Arhgdia,0.6875,0.875
Serpina3c,Apob,0.5,0.625
Serpina3c,Lrrn4,0.4375,0.6875
Serpina3c,Ces2a,0.625,0.75
Serpina3c,Hp,0.5625,0.6875
Serpina3c,Tfpi,0.625,0.6875
Serpina3c,Cela2a,0.625,0.75
Serpina3c,Asl,0.625,0.6875
Serpina3c,Apof,0.4375,0.625
Serpina3c,Bpgm,0.5625,0.625
Serpina3c,Dpp4,0.625,0.6875
Serpina3c,Gpx1,0.5625,0.6875
Serpina3c,Cdh17,0.625,0.6875
Serpina3c,F2,0.375,0.6875
Serpina3c,Efemp2,0.375,0.625
Serpina3c,Erap1,0.6875,0.75
Serpina3c,Apoh,0.5,0.6875
Plxdc2,Actr3,0.6875,0.8125
Plxdc2,Amy1,0.5625,0.75
Plxdc2,Antxr2,0.8125,0.875
Plxdc2,Tmsb4x,0.75,0.75
Plxdc2,Ces1c,0.8125,0.875
Plxdc2,Ctsz,0.75,0.8125
Plxdc2,Dnpep,0.8125,0.8125
Plxdc2,Amy2,0.6875,0.8125
Plxdc2,Ambp,0.6875,0.75
Plxdc2,Lbp,0.6875,0.75
Plxdc2,Actb,0.75,0.8125
Plxdc2,Hspa5,0.8125,0.8125
Plxdc2,Chga,0.75,0.8125
